"year","country","sector","CO2GDPPPP","GDPpcPPP","old_share","POP","pop_urb_share","sec_share","CO2GDPPPP_q5","CO2GDPPPP_q16","CO2GDPPPP_q84","CO2GDPPPP_q95","GDPpcPPP_q5","GDPpcPPP_q16","GDPpcPPP_q84","GDPpcPPP_q95","old_share_q5","old_share_q16","old_share_q84","old_share_q95","POP_q5","POP_q16","POP_q84","POP_q95","pop_urb_share_q5","pop_urb_share_q16","pop_urb_share_q84","pop_urb_share_q95","sec_share_q5","sec_share_q16","sec_share_q84","sec_share_q95","total_emissions_MtCO2eq","total_emissions_q5_MtCO2eq","total_emissions_q16_MtCO2eq","total_emissions_q84_MtCO2eq","total_emissions_q95_MtCO2eq","japan_total_MtCO2eq"
1996,"JPN","transport",0.629116440323365,34171.6011561495,0.496955884512961,125.341021354444,0.78145,0.465572457966373,0.629116440323365,0.629116440323365,0.629116440323365,0.629116440323365,34171.6011561495,34171.6011561495,34171.6011561495,34171.6011561495,0.496955884512961,0.496955884512961,0.496955884512961,0.496955884512961,125.341021354444,125.341021354444,125.341021354444,125.341021354444,0.78145,0.78145,0.78145,0.78145,0.465572457966373,0.465572457966373,0.465572457966373,0.465572457966373,269.457075839747,269.457075839747,269.457075839747,269.457075839747,269.457075839747,1407.37291610542
1997,"JPN","energy",1.05504895319835,34440.1784052743,0.501403355559239,125.583572291375,0.78272,0.465679407644587,1.05504895319835,1.05504895319835,1.05504895319835,1.05504895319835,34440.1784052743,34440.1784052743,34440.1784052743,34440.1784052743,0.501403355559239,0.501403355559239,0.501403355559239,0.501403355559239,125.583572291375,125.583572291375,125.583572291375,125.583572291375,0.78272,0.78272,0.78272,0.78272,0.465679407644587,0.465679407644587,0.465679407644587,0.465679407644587,456.321399787168,456.321399787168,456.321399787168,456.321399787168,456.321399787168,1390.02782273844
1997,"JPN","industry",1.0874961907078,34440.1784052743,0.501403355559239,125.583572291375,0.78272,0.465679407644587,1.0874961907078,1.0874961907078,1.0874961907078,1.0874961907078,34440.1784052743,34440.1784052743,34440.1784052743,34440.1784052743,0.501403355559239,0.501403355559239,0.501403355559239,0.501403355559239,125.583572291375,125.583572291375,125.583572291375,125.583572291375,0.78272,0.78272,0.78272,0.78272,0.465679407644587,0.465679407644587,0.465679407644587,0.465679407644587,470.35522143559,470.35522143559,470.35522143559,470.35522143559,470.35522143559,1390.02782273844
1997,"JPN","transport",0.625741592402005,34440.1784052743,0.501403355559239,125.583572291375,0.78272,0.465679407644587,0.625741592402005,0.625741592402005,0.625741592402005,0.625741592402005,34440.1784052743,34440.1784052743,34440.1784052743,34440.1784052743,0.501403355559239,0.501403355559239,0.501403355559239,0.501403355559239,125.583572291375,125.583572291375,125.583572291375,125.583572291375,0.78272,0.78272,0.78272,0.78272,0.465679407644587,0.465679407644587,0.465679407644587,0.465679407644587,270.640787315442,270.640787315442,270.640787315442,270.640787315442,270.640787315442,1390.02782273844
1997,"JPN","buildings",0.320307566600011,34440.1784052743,0.501403355559239,125.583572291375,0.78272,0.465679407644587,0.320307566600011,0.320307566600011,0.320307566600011,0.320307566600011,34440.1784052743,34440.1784052743,34440.1784052743,34440.1784052743,0.501403355559239,0.501403355559239,0.501403355559239,0.501403355559239,125.583572291375,125.583572291375,125.583572291375,125.583572291375,0.78272,0.78272,0.78272,0.78272,0.465679407644587,0.465679407644587,0.465679407644587,0.465679407644587,138.53688656839,138.53688656839,138.53688656839,138.53688656839,138.53688656839,1390.02782273844
1997,"JPN","agriculture",0.125253217678828,34440.1784052743,0.501403355559239,125.583572291375,0.78272,0.465679407644587,0.125253217678828,0.125253217678828,0.125253217678828,0.125253217678828,34440.1784052743,34440.1784052743,34440.1784052743,34440.1784052743,0.501403355559239,0.501403355559239,0.501403355559239,0.501403355559239,125.583572291375,125.583572291375,125.583572291375,125.583572291375,0.78272,0.78272,0.78272,0.78272,0.465679407644587,0.465679407644587,0.465679407644587,0.465679407644587,54.173527631854,54.173527631854,54.173527631854,54.173527631854,54.173527631854,1390.02782273844
1998,"JPN","agriculture",0.119988736567717,33946.6903129694,0.505834696072131,125.791102551084,0.78398,0.46578631452581,0.119988736567717,0.119988736567717,0.119988736567717,0.119988736567717,33946.6903129694,33946.6903129694,33946.6903129694,33946.6903129694,0.505834696072131,0.505834696072131,0.505834696072131,0.505834696072131,125.791102551084,125.791102551084,125.791102551084,125.791102551084,0.78398,0.78398,0.78398,0.78398,0.46578631452581,0.46578631452581,0.46578631452581,0.46578631452581,51.2374895277485,51.2374895277485,51.2374895277485,51.2374895277485,51.2374895277485,1327.83294970536
1998,"JPN","industry",1.0021468882857,33946.6903129694,0.505834696072131,125.791102551084,0.78398,0.46578631452581,1.0021468882857,1.0021468882857,1.0021468882857,1.0021468882857,33946.6903129694,33946.6903129694,33946.6903129694,33946.6903129694,0.505834696072131,0.505834696072131,0.505834696072131,0.505834696072131,125.791102551084,125.791102551084,125.791102551084,125.791102551084,0.78398,0.78398,0.78398,0.78398,0.46578631452581,0.46578631452581,0.46578631452581,0.46578631452581,427.935922675758,427.935922675758,427.935922675758,427.935922675758,427.935922675758,1327.83294970536
1998,"JPN","buildings",0.333687757283888,33946.6903129694,0.505834696072131,125.791102551084,0.78398,0.46578631452581,0.333687757283888,0.333687757283888,0.333687757283888,0.333687757283888,33946.6903129694,33946.6903129694,33946.6903129694,33946.6903129694,0.505834696072131,0.505834696072131,0.505834696072131,0.505834696072131,125.791102551084,125.791102551084,125.791102551084,125.791102551084,0.78398,0.78398,0.78398,0.78398,0.46578631452581,0.46578631452581,0.46578631452581,0.46578631452581,142.49106589869,142.49106589869,142.49106589869,142.49106589869,142.49106589869,1327.83294970536
1998,"JPN","transport",0.628891285442216,33946.6903129694,0.505834696072131,125.791102551084,0.78398,0.46578631452581,0.628891285442216,0.628891285442216,0.628891285442216,0.628891285442216,33946.6903129694,33946.6903129694,33946.6903129694,33946.6903129694,0.505834696072131,0.505834696072131,0.505834696072131,0.505834696072131,125.791102551084,125.791102551084,125.791102551084,125.791102551084,0.78398,0.78398,0.78398,0.78398,0.46578631452581,0.46578631452581,0.46578631452581,0.46578631452581,268.548628593589,268.548628593589,268.548628593589,268.548628593589,268.548628593589,1327.83294970536
1998,"JPN","energy",1.02482484102278,33946.6903129694,0.505834696072131,125.791102551084,0.78398,0.46578631452581,1.02482484102278,1.02482484102278,1.02482484102278,1.02482484102278,33946.6903129694,33946.6903129694,33946.6903129694,33946.6903129694,0.505834696072131,0.505834696072131,0.505834696072131,0.505834696072131,125.791102551084,125.791102551084,125.791102551084,125.791102551084,0.78398,0.78398,0.78398,0.78398,0.46578631452581,0.46578631452581,0.46578631452581,0.46578631452581,437.619843009572,437.619843009572,437.619843009572,437.619843009572,437.619843009572,1327.83294970536
1999,"JPN","industry",0.990988605073565,33781.4886992423,0.510249993648535,125.984061873862,0.78523,0.465893178635727,0.990988605073565,0.990988605073565,0.990988605073565,0.990988605073565,33781.4886992423,33781.4886992423,33781.4886992423,33781.4886992423,0.510249993648535,0.510249993648535,0.510249993648535,0.510249993648535,125.984061873862,125.984061873862,125.984061873862,125.984061873862,0.78523,0.78523,0.78523,0.78523,0.465893178635727,0.465893178635727,0.465893178635727,0.465893178635727,421.75773040145,421.75773040145,421.75773040145,421.75773040145,421.75773040145,1353.59894624099
1999,"JPN","agriculture",0.11798853152129,33781.4886992423,0.510249993648535,125.984061873862,0.78523,0.465893178635727,0.11798853152129,0.11798853152129,0.11798853152129,0.11798853152129,33781.4886992423,33781.4886992423,33781.4886992423,33781.4886992423,0.510249993648535,0.510249993648535,0.510249993648535,0.510249993648535,125.984061873862,125.984061873862,125.984061873862,125.984061873862,0.78523,0.78523,0.78523,0.78523,0.465893178635727,0.465893178635727,0.465893178635727,0.465893178635727,50.2150832139238,50.2150832139238,50.2150832139238,50.2150832139238,50.2150832139238,1353.59894624099
1999,"JPN","buildings",0.353136563934714,33781.4886992423,0.510249993648535,125.984061873862,0.78523,0.465893178635727,0.353136563934714,0.353136563934714,0.353136563934714,0.353136563934714,33781.4886992423,33781.4886992423,33781.4886992423,33781.4886992423,0.510249993648535,0.510249993648535,0.510249993648535,0.510249993648535,125.984061873862,125.984061873862,125.984061873862,125.984061873862,0.78523,0.78523,0.78523,0.78523,0.465893178635727,0.465893178635727,0.465893178635727,0.465893178635727,150.29242007865,150.29242007865,150.29242007865,150.29242007865,150.29242007865,1353.59894624099
1999,"JPN","transport",0.639209092430248,33781.4886992423,0.510249993648535,125.984061873862,0.78523,0.465893178635727,0.639209092430248,0.639209092430248,0.639209092430248,0.639209092430248,33781.4886992423,33781.4886992423,33781.4886992423,33781.4886992423,0.510249993648535,0.510249993648535,0.510249993648535,0.510249993648535,125.984061873862,125.984061873862,125.984061873862,125.984061873862,0.78523,0.78523,0.78523,0.78523,0.465893178635727,0.465893178635727,0.465893178635727,0.465893178635727,272.042861739404,272.042861739404,272.042861739404,272.042861739404,272.042861739404,1353.59894624099
1999,"JPN","energy",1.07917879568349,33781.4886992423,0.510249993648535,125.984061873862,0.78523,0.465893178635727,1.07917879568349,1.07917879568349,1.07917879568349,1.07917879568349,33781.4886992423,33781.4886992423,33781.4886992423,33781.4886992423,0.510249993648535,0.510249993648535,0.510249993648535,0.510249993648535,125.984061873862,125.984061873862,125.984061873862,125.984061873862,0.78523,0.78523,0.78523,0.78523,0.465893178635727,0.465893178635727,0.465893178635727,0.465893178635727,459.290850807566,459.290850807566,459.290850807566,459.290850807566,459.290850807566,1353.59894624099
2000,"JPN","agriculture",0.112712560524476,34660.8423472514,0.514649335252236,126.1829,0.78649,0.466,0.112712560524476,0.112712560524476,0.112712560524476,0.112712560524476,34660.8423472514,34660.8423472514,34660.8423472514,34660.8423472514,0.514649335252236,0.514649335252236,0.514649335252236,0.514649335252236,126.1829,126.1829,126.1829,126.1829,0.78649,0.78649,0.78649,0.78649,0.466,0.466,0.466,0.466,49.2960286330635,49.2960286330635,49.2960286330635,49.2960286330635,49.2960286330635,1369.85631535242
2000,"JPN","transport",0.622447052944948,34660.8423472514,0.514649335252236,126.1829,0.78649,0.466,0.622447052944948,0.622447052944948,0.622447052944948,0.622447052944948,34660.8423472514,34660.8423472514,34660.8423472514,34660.8423472514,0.514649335252236,0.514649335252236,0.514649335252236,0.514649335252236,126.1829,126.1829,126.1829,126.1829,0.78649,0.78649,0.78649,0.78649,0.466,0.466,0.466,0.466,272.233791884064,272.233791884064,272.233791884064,272.233791884064,272.233791884064,1369.85631535242
2000,"JPN","industry",0.978208717733354,34660.8423472514,0.514649335252236,126.1829,0.78649,0.466,0.978208717733354,0.978208717733354,0.978208717733354,0.978208717733354,34660.8423472514,34660.8423472514,34660.8423472514,34660.8423472514,0.514649335252236,0.514649335252236,0.514649335252236,0.514649335252236,126.1829,126.1829,126.1829,126.1829,0.78649,0.78649,0.78649,0.78649,0.466,0.466,0.466,0.466,427.829912958319,427.829912958319,427.829912958319,427.829912958319,427.829912958319,1369.85631535242
2000,"JPN","buildings",0.349685856404051,34660.8423472514,0.514649335252236,126.1829,0.78649,0.466,0.349685856404051,0.349685856404051,0.349685856404051,0.349685856404051,34660.8423472514,34660.8423472514,34660.8423472514,34660.8423472514,0.514649335252236,0.514649335252236,0.514649335252236,0.514649335252236,126.1829,126.1829,126.1829,126.1829,0.78649,0.78649,0.78649,0.78649,0.466,0.466,0.466,0.466,152.9388021145,152.9388021145,152.9388021145,152.9388021145,152.9388021145,1369.85631535242
2000,"JPN","energy",1.06904422144103,34660.8423472514,0.514649335252236,126.1829,0.78649,0.466,1.06904422144103,1.06904422144103,1.06904422144103,1.06904422144103,34660.8423472514,34660.8423472514,34660.8423472514,34660.8423472514,0.514649335252236,0.514649335252236,0.514649335252236,0.514649335252236,126.1829,126.1829,126.1829,126.1829,0.78649,0.78649,0.78649,0.78649,0.466,0.466,0.466,0.466,467.557779762478,467.557779762478,467.557779762478,467.557779762478,467.557779762478,1369.85631535242
2001,"JPN","buildings",0.347076880935641,34734.3727974444,0.519223663428397,126.401813761058,0.7999,0.4656,0.347076880935641,0.347076880935641,0.347076880935641,0.347076880935641,34734.3727974444,34734.3727974444,34734.3727974444,34734.3727974444,0.519223663428397,0.519223663428397,0.519223663428397,0.519223663428397,126.401813761058,126.401813761058,126.401813761058,126.401813761058,0.7999,0.7999,0.7999,0.7999,0.4656,0.4656,0.4656,0.4656,152.3836784147,152.3836784147,152.3836784147,152.3836784147,152.3836784147,1350.33136094713
2001,"JPN","agriculture",0.109993912825682,34734.3727974444,0.519223663428397,126.401813761058,0.7999,0.4656,0.109993912825682,0.109993912825682,0.109993912825682,0.109993912825682,34734.3727974444,34734.3727974444,34734.3727974444,34734.3727974444,0.519223663428397,0.519223663428397,0.519223663428397,0.519223663428397,126.401813761058,126.401813761058,126.401813761058,126.401813761058,0.7999,0.7999,0.7999,0.7999,0.4656,0.4656,0.4656,0.4656,48.2926923695371,48.2926923695371,48.2926923695371,48.2926923695371,48.2926923695371,1350.33136094713
2001,"JPN","industry",0.941952244112185,34734.3727974444,0.519223663428397,126.401813761058,0.7999,0.4656,0.941952244112185,0.941952244112185,0.941952244112185,0.941952244112185,34734.3727974444,34734.3727974444,34734.3727974444,34734.3727974444,0.519223663428397,0.519223663428397,0.519223663428397,0.519223663428397,126.401813761058,126.401813761058,126.401813761058,126.401813761058,0.7999,0.7999,0.7999,0.7999,0.4656,0.4656,0.4656,0.4656,413.562976196657,413.562976196657,413.562976196657,413.562976196657,413.562976196657,1350.33136094713
2001,"JPN","energy",1.04574564662969,34734.3727974444,0.519223663428397,126.401813761058,0.7999,0.4656,1.04574564662969,1.04574564662969,1.04574564662969,1.04574564662969,34734.3727974444,34734.3727974444,34734.3727974444,34734.3727974444,0.519223663428397,0.519223663428397,0.519223663428397,0.519223663428397,126.401813761058,126.401813761058,126.401813761058,126.401813761058,0.7999,0.7999,0.7999,0.7999,0.4656,0.4656,0.4656,0.4656,459.133342128714,459.133342128714,459.133342128714,459.133342128714,459.133342128714,1350.33136094713
2001,"JPN","transport",0.630815274768774,34734.3727974444,0.519223663428397,126.401813761058,0.7999,0.4656,0.630815274768774,0.630815274768774,0.630815274768774,0.630815274768774,34734.3727974444,34734.3727974444,34734.3727974444,34734.3727974444,0.519223663428397,0.519223663428397,0.519223663428397,0.519223663428397,126.401813761058,126.401813761058,126.401813761058,126.401813761058,0.7999,0.7999,0.7999,0.7999,0.4656,0.4656,0.4656,0.4656,276.958671837524,276.958671837524,276.958671837524,276.958671837524,276.958671837524,1350.33136094713
2002,"JPN","transport",0.620889677220922,34686.3470762154,0.523783304858123,126.629988353677,0.81647,0.4652,0.620889677220922,0.620889677220922,0.620889677220922,0.620889677220922,34686.3470762154,34686.3470762154,34686.3470762154,34686.3470762154,0.523783304858123,0.523783304858123,0.523783304858123,0.523783304858123,126.629988353677,126.629988353677,126.629988353677,126.629988353677,0.81647,0.81647,0.81647,0.81647,0.4652,0.4652,0.4652,0.4652,272.715342778511,272.715342778511,272.715342778511,272.715342778511,272.715342778511,1385.27149788694
2002,"JPN","buildings",0.36412710485449,34686.3470762154,0.523783304858123,126.629988353677,0.81647,0.4652,0.36412710485449,0.36412710485449,0.36412710485449,0.36412710485449,34686.3470762154,34686.3470762154,34686.3470762154,34686.3470762154,0.523783304858123,0.523783304858123,0.523783304858123,0.523783304858123,126.629988353677,126.629988353677,126.629988353677,126.629988353677,0.81647,0.81647,0.81647,0.81647,0.4652,0.4652,0.4652,0.4652,159.93670350555,159.93670350555,159.93670350555,159.93670350555,159.93670350555,1385.27149788694
2002,"JPN","agriculture",0.110438251541116,34686.3470762154,0.523783304858123,126.629988353677,0.81647,0.4652,0.110438251541116,0.110438251541116,0.110438251541116,0.110438251541116,34686.3470762154,34686.3470762154,34686.3470762154,34686.3470762154,0.523783304858123,0.523783304858123,0.523783304858123,0.523783304858123,126.629988353677,126.629988353677,126.629988353677,126.629988353677,0.81647,0.81647,0.81647,0.81647,0.4652,0.4652,0.4652,0.4652,48.5081436040344,48.5081436040344,48.5081436040344,48.5081436040344,48.5081436040344,1385.27149788694
2002,"JPN","industry",0.937788480783826,34686.3470762154,0.523783304858123,126.629988353677,0.81647,0.4652,0.937788480783826,0.937788480783826,0.937788480783826,0.937788480783826,34686.3470762154,34686.3470762154,34686.3470762154,34686.3470762154,0.523783304858123,0.523783304858123,0.523783304858123,0.523783304858123,126.629988353677,126.629988353677,126.629988353677,126.629988353677,0.81647,0.81647,0.81647,0.81647,0.4652,0.4652,0.4652,0.4652,411.907809669867,411.907809669867,411.907809669867,411.907809669867,411.907809669867,1385.27149788694
2002,"JPN","energy",1.12059727953292,34686.3470762154,0.523783304858123,126.629988353677,0.81647,0.4652,1.12059727953292,1.12059727953292,1.12059727953292,1.12059727953292,34686.3470762154,34686.3470762154,34686.3470762154,34686.3470762154,0.523783304858123,0.523783304858123,0.523783304858123,0.523783304858123,126.629988353677,126.629988353677,126.629988353677,126.629988353677,0.81647,0.81647,0.81647,0.81647,0.4652,0.4652,0.4652,0.4652,492.203498328977,492.203498328977,492.203498328977,492.203498328977,492.203498328977,1385.27149788694
2003,"JPN","agriculture",0.107805279559247,35157.5995260048,0.528328330159916,126.850356065766,0.83196,0.4648,0.107805279559247,0.107805279559247,0.107805279559247,0.107805279559247,35157.5995260048,35157.5995260048,35157.5995260048,35157.5995260048,0.528328330159916,0.528328330159916,0.528328330159916,0.528328330159916,126.850356065766,126.850356065766,126.850356065766,126.850356065766,0.83196,0.83196,0.83196,0.83196,0.4648,0.4648,0.4648,0.4648,48.0785028707373,48.0785028707373,48.0785028707373,48.0785028707373,48.0785028707373,1391.88322585985
2003,"JPN","energy",1.14987698233055,35157.5995260048,0.528328330159916,126.850356065766,0.83196,0.4648,1.14987698233055,1.14987698233055,1.14987698233055,1.14987698233055,35157.5995260048,35157.5995260048,35157.5995260048,35157.5995260048,0.528328330159916,0.528328330159916,0.528328330159916,0.528328330159916,126.850356065766,126.850356065766,126.850356065766,126.850356065766,0.83196,0.83196,0.83196,0.83196,0.4648,0.4648,0.4648,0.4648,512.816849248936,512.816849248936,512.816849248936,512.816849248936,512.816849248936,1391.88322585985
2003,"JPN","buildings",0.346230061509893,35157.5995260048,0.528328330159916,126.850356065766,0.83196,0.4648,0.346230061509893,0.346230061509893,0.346230061509893,0.346230061509893,35157.5995260048,35157.5995260048,35157.5995260048,35157.5995260048,0.528328330159916,0.528328330159916,0.528328330159916,0.528328330159916,126.850356065766,126.850356065766,126.850356065766,126.850356065766,0.83196,0.83196,0.83196,0.83196,0.4648,0.4648,0.4648,0.4648,154.4100908072,154.4100908072,154.4100908072,154.4100908072,154.4100908072,1391.88322585985
2003,"JPN","industry",0.914180699825658,35157.5995260048,0.528328330159916,126.850356065766,0.83196,0.4648,0.914180699825658,0.914180699825658,0.914180699825658,0.914180699825658,35157.5995260048,35157.5995260048,35157.5995260048,35157.5995260048,0.528328330159916,0.528328330159916,0.528328330159916,0.528328330159916,126.850356065766,126.850356065766,126.850356065766,126.850356065766,0.83196,0.83196,0.83196,0.83196,0.4648,0.4648,0.4648,0.4648,407.702104949186,407.702104949186,407.702104949186,407.702104949186,407.702104949186,1391.88322585985
2003,"JPN","transport",0.602893515832966,35157.5995260048,0.528328330159916,126.850356065766,0.83196,0.4648,0.602893515832966,0.602893515832966,0.602893515832966,0.602893515832966,35157.5995260048,35157.5995260048,35157.5995260048,35157.5995260048,0.528328330159916,0.528328330159916,0.528328330159916,0.528328330159916,126.850356065766,126.850356065766,126.850356065766,126.850356065766,0.83196,0.83196,0.83196,0.83196,0.4648,0.4648,0.4648,0.4648,268.875677983786,268.875677983786,268.875677983786,268.875677983786,268.875677983786,1391.88322585985
2004,"JPN","agriculture",0.106238155196386,35870.862923562,0.532858809500262,127.045849185237,0.8464,0.4644,0.106238155196386,0.106238155196386,0.106238155196386,0.106238155196386,35870.862923562,35870.862923562,35870.862923562,35870.862923562,0.532858809500262,0.532858809500262,0.532858809500262,0.532858809500262,127.045849185237,127.045849185237,127.045849185237,127.045849185237,0.8464,0.8464,0.8464,0.8464,0.4644,0.4644,0.4644,0.4644,48.4153220957131,48.4153220957131,48.4153220957131,48.4153220957131,48.4153220957131,1384.48545304506
2004,"JPN","energy",1.11847138391054,35870.862923562,0.532858809500262,127.045849185237,0.8464,0.4644,1.11847138391054,1.11847138391054,1.11847138391054,1.11847138391054,35870.862923562,35870.862923562,35870.862923562,35870.862923562,0.532858809500262,0.532858809500262,0.532858809500262,0.532858809500262,127.045849185237,127.045849185237,127.045849185237,127.045849185237,0.8464,0.8464,0.8464,0.8464,0.4644,0.4644,0.4644,0.4644,509.714727319631,509.714727319631,509.714727319631,509.714727319631,509.714727319631,1384.48545304506
2004,"JPN","industry",0.896913611699804,35870.862923562,0.532858809500262,127.045849185237,0.8464,0.4644,0.896913611699804,0.896913611699804,0.896913611699804,0.896913611699804,35870.862923562,35870.862923562,35870.862923562,35870.862923562,0.532858809500262,0.532858809500262,0.532858809500262,0.532858809500262,127.045849185237,127.045849185237,127.045849185237,127.045849185237,0.8464,0.8464,0.8464,0.8464,0.4644,0.4644,0.4644,0.4644,408.74543917111,408.74543917111,408.74543917111,408.74543917111,408.74543917111,1384.48545304506
2004,"JPN","buildings",0.33765692962685,35870.862923562,0.532858809500262,127.045849185237,0.8464,0.4644,0.33765692962685,0.33765692962685,0.33765692962685,0.33765692962685,35870.862923562,35870.862923562,35870.862923562,35870.862923562,0.532858809500262,0.532858809500262,0.532858809500262,0.532858809500262,127.045849185237,127.045849185237,127.045849185237,127.045849185237,0.8464,0.8464,0.8464,0.8464,0.4644,0.4644,0.4644,0.4644,153.878509802,153.878509802,153.878509802,153.878509802,153.878509802,1384.48545304506
2004,"JPN","transport",0.578708185697635,35870.862923562,0.532858809500262,127.045849185237,0.8464,0.4644,0.578708185697635,0.578708185697635,0.578708185697635,0.578708185697635,35870.862923562,35870.862923562,35870.862923562,35870.862923562,0.532858809500262,0.532858809500262,0.532858809500262,0.532858809500262,127.045849185237,127.045849185237,127.045849185237,127.045849185237,0.8464,0.8464,0.8464,0.8464,0.4644,0.4644,0.4644,0.4644,263.731454656602,263.731454656602,263.731454656602,263.731454656602,263.731454656602,1384.48545304506
2005,"JPN","agriculture",0.103539627738557,36473.890028107,0.537374812597239,127.1994,0.85978,0.464,0.103539627738557,0.103539627738557,0.103539627738557,0.103539627738557,36473.890028107,36473.890028107,36473.890028107,36473.890028107,0.537374812597239,0.537374812597239,0.537374812597239,0.537374812597239,127.1994,127.1994,127.1994,127.1994,0.85978,0.85978,0.85978,0.85978,0.464,0.464,0.464,0.464,48.0367643155622,48.0367643155622,48.0367643155622,48.0367643155622,48.0367643155622,1388.53341240581
2005,"JPN","energy",1.10761888851491,36473.890028107,0.537374812597239,127.1994,0.85978,0.464,1.10761888851491,1.10761888851491,1.10761888851491,1.10761888851491,36473.890028107,36473.890028107,36473.890028107,36473.890028107,0.537374812597239,0.537374812597239,0.537374812597239,0.537374812597239,127.1994,127.1994,127.1994,127.1994,0.85978,0.85978,0.85978,0.85978,0.464,0.464,0.464,0.464,513.875012506369,513.875012506369,513.875012506369,513.875012506369,513.875012506369,1388.53341240581
2005,"JPN","buildings",0.332457696051656,36473.890028107,0.537374812597239,127.1994,0.85978,0.464,0.332457696051656,0.332457696051656,0.332457696051656,0.332457696051656,36473.890028107,36473.890028107,36473.890028107,36473.890028107,0.537374812597239,0.537374812597239,0.537374812597239,0.537374812597239,127.1994,127.1994,127.1994,127.1994,0.85978,0.85978,0.85978,0.85978,0.464,0.464,0.464,0.464,154.24231609615,154.24231609615,154.24231609615,154.24231609615,154.24231609615,1388.53341240581
2005,"JPN","industry",0.893869081251959,36473.890028107,0.537374812597239,127.1994,0.85978,0.464,0.893869081251959,0.893869081251959,0.893869081251959,0.893869081251959,36473.890028107,36473.890028107,36473.890028107,36473.890028107,0.537374812597239,0.537374812597239,0.537374812597239,0.537374812597239,127.1994,127.1994,127.1994,127.1994,0.85978,0.85978,0.85978,0.85978,0.464,0.464,0.464,0.464,414.706710106112,414.706710106112,414.706710106112,414.706710106112,414.706710106112,1388.53341240581
2005,"JPN","transport",0.55539390368873,36473.890028107,0.537374812597239,127.1994,0.85978,0.464,0.55539390368873,0.55539390368873,0.55539390368873,0.55539390368873,36473.890028107,36473.890028107,36473.890028107,36473.890028107,0.537374812597239,0.537374812597239,0.537374812597239,0.537374812597239,127.1994,127.1994,127.1994,127.1994,0.85978,0.85978,0.85978,0.85978,0.464,0.464,0.464,0.464,257.672609381621,257.672609381621,257.672609381621,257.672609381621,257.672609381621,1388.53341240581
2006,"JPN","energy",1.06401631482741,36944.9331192203,0.542909404051769,127.300549201324,0.87118,0.4636,1.06401631482741,1.06401631482741,1.06401631482741,1.06401631482741,36944.9331192203,36944.9331192203,36944.9331192203,36944.9331192203,0.542909404051769,0.542909404051769,0.542909404051769,0.542909404051769,127.300549201324,127.300549201324,127.300549201324,127.300549201324,0.87118,0.87118,0.87118,0.87118,0.4636,0.4636,0.4636,0.4636,500.418606439748,500.418606439748,500.418606439748,500.418606439748,500.418606439748,1360.0181932532
2006,"JPN","transport",0.538950240191682,36944.9331192203,0.542909404051769,127.300549201324,0.87118,0.4636,0.538950240191682,0.538950240191682,0.538950240191682,0.538950240191682,36944.9331192203,36944.9331192203,36944.9331192203,36944.9331192203,0.542909404051769,0.542909404051769,0.542909404051769,0.542909404051769,127.300549201324,127.300549201324,127.300549201324,127.300549201324,0.87118,0.87118,0.87118,0.87118,0.4636,0.4636,0.4636,0.4636,253.474241305066,253.474241305066,253.474241305066,253.474241305066,253.474241305066,1360.0181932532
2006,"JPN","industry",0.869214141754172,36944.9331192203,0.542909404051769,127.300549201324,0.87118,0.4636,0.869214141754172,0.869214141754172,0.869214141754172,0.869214141754172,36944.9331192203,36944.9331192203,36944.9331192203,36944.9331192203,0.542909404051769,0.542909404051769,0.542909404051769,0.542909404051769,127.300549201324,127.300549201324,127.300549201324,127.300549201324,0.87118,0.87118,0.87118,0.87118,0.4636,0.4636,0.4636,0.4636,408.80099623745,408.80099623745,408.80099623745,408.80099623745,408.80099623745,1360.0181932532
2006,"JPN","agriculture",0.104735741712864,36944.9331192203,0.542909404051769,127.300549201324,0.87118,0.4636,0.104735741712864,0.104735741712864,0.104735741712864,0.104735741712864,36944.9331192203,36944.9331192203,36944.9331192203,36944.9331192203,0.542909404051769,0.542909404051769,0.542909404051769,0.542909404051769,127.300549201324,127.300549201324,127.300549201324,127.300549201324,0.87118,0.87118,0.87118,0.87118,0.4636,0.4636,0.4636,0.4636,49.2583743143885,49.2583743143885,49.2583743143885,49.2583743143885,49.2583743143885,1360.0181932532
2006,"JPN","buildings",0.314825649960249,36944.9331192203,0.542909404051769,127.300549201324,0.87118,0.4636,0.314825649960249,0.314825649960249,0.314825649960249,0.314825649960249,36944.9331192203,36944.9331192203,36944.9331192203,36944.9331192203,0.542909404051769,0.542909404051769,0.542909404051769,0.542909404051769,127.300549201324,127.300549201324,127.300549201324,127.300549201324,0.87118,0.87118,0.87118,0.87118,0.4636,0.4636,0.4636,0.4636,148.06597495655,148.06597495655,148.06597495655,148.06597495655,148.06597495655,1360.0181932532
2007,"JPN","agriculture",0.106519092293617,37474.1433970919,0.548437606746329,127.365271093918,0.88146,0.4632,0.106519092293617,0.106519092293617,0.106519092293617,0.106519092293617,37474.1433970919,37474.1433970919,37474.1433970919,37474.1433970919,0.548437606746329,0.548437606746329,0.548437606746329,0.548437606746329,127.365271093918,127.365271093918,127.365271093918,127.365271093918,0.88146,0.88146,0.88146,0.88146,0.4632,0.4632,0.4632,0.4632,50.8405447784222,50.8405447784222,50.8405447784222,50.8405447784222,50.8405447784222,1400.40636560074
